f1,v1,f2,v2,f3,v3,f4,v4,a1,a2,a3
-57,-3,-74,0,-28,0,-6,0,16,104,-13
-59,-2,-75,0,-27,0,-4,1,16,104,-12
-62,-1,-75,0,-26,0,-2,1,17,103,-11
-62,-1,-75,0,-26,0,-2,1,17,103,-11
-64,-1,-74,0,-24,0,2,1,17,102,-11
-65,-1,-73,0,-23,0,6,1,17,101,-10
-65,0,-70,0,-20,0,9,1,17,101,-10
-65,0,-62,2,-15,2,13,2,17,101,-9
-65,0,-62,2,-15,2,13,2,17,101,-9
-66,0,19,17,14,6,43,6,17,101,-10
-66,0,42,17,26,6,57,6,17,101,-12
-66,0,60,21,35,8,71,10,17,102,-12
-62,0,89,14,48,6,91,9,17,102,-13
-60,1,101,11,52,5,98,8,18,102,-14
-54,2,110,11,54,5,101,8,18,101,-15
-54,2,110,11,54,5,101,8,18,101,-15
-21,8,119,6,57,1,100,1,18,99,-18
11,14,122,4,57,1,96,0,18,98,-19
32,17,126,3,56,0,93,-1,18,97,-19
59,16,129,2,55,0,87,-2,19,97,-20
59,16,129,2,55,0,87,-2,19,97,-20
76,8,128,0,53,0,80,-2,20,96,-19
86,7,127,0,52,0,75,-3,20,96,-19
96,7,128,0,51,0,70,-3,20,97,-20
105,7,126,0,50,0,62,-4,20,98,-21
114,5,126,0,49,0,48,-5,20,100,-21
116,4,125,0,48,0,43,-5,20,100,-21
117,2,124,0,47,0,36,-5,20,99,-21
114,0,123,0,45,-1,31,-4,20,98,-20
112,0,121,-1,43,-1,26,-4,20,98,-21
108,-1,118,-1,41,-1,21,-4,19,98,-21
105,-2,113,-2,39,-1,18,-3,19,98,-22
95,-3,96,-5,29,-2,12,-2,18,98,-21
91,-3,87,-6,25,-3,10,-2,18,98,-21
80,-4,69,-7,21,-2,6,-1,18,97,-22
74,-4,62,-7,19,-2,5,-1,18,97,-23
66,-3,51,-5,17,-1,1,-1,18,99,-24
62,-3,48,-4,16,-1,1,-1,19,100,-24
57,-3,45,-3,15,0,-1,-1,19,100,-24
53,-3,41,-3,14,0,-2,-1,19,100,-24
44,-3,36,-2,12,0,-4,-1,19,100,-24
40,-3,34,-2,11,0,-3,0,19,99,-24
37,-3,32,-1,11,0,-4,0,19,99,-24
34,-2,30,-1,10,0,-4,0,19,99,-24
26,-2,23,-2,8,0,-5,0,18,98,-23
23,-2,21,-2,7,0,-5,0,18,97,-23
20,-2,19,-2,7,0,-5,0,18,97,-23
18,-2,16,-2,6,0,-5,0,18,98,-23
18,-2,16,-2,6,0,-5,0,18,98,-23
13,-2,10,-2,4,0,-5,0,18,98,-22
10,-2,6,-2,3,0,-5,0,18,98,-22
8,-2,5,-2,1,-1,-6,0,17,99,-21
5,-2,3,-2,-1,-1,-6,0,17,99,-21
3,-2,0,-2,-1,-1,-6,0,17,100,-20
1,-1,-3,-1,-3,-1,-7,0,17,100,-20
-3,-1,-8,-2,-5,0,-7,0,16,100,-19
-6,-1,-11,-2,-6,0,-8,0,16,100,-18
-8,-1,-14,-2,-8,-1,-7,0,16,100,-18
-13,-2,-22,-2,-11,-1,-8,0,16,100,-17
-15,-1,-27,-3,-12,-1,-9,0,16,100,-16
-17,-1,-32,-3,-14,-1,-8,0,16,101,-16
-23,-2,-42,-4,-18,-1,-8,0,15,101,-15
-32,-3,-55,-4,-23,-1,-7,0,15,101,-14
-38,-3,-61,-4,-25,-1,-5,0,15,101,-14
-50,-4,-70,-4,-27,-1,-3,0,15,102,-14
-54,-4,-72,-3,-28,-1,-3,0,15,102,-15
-57,-3,-74,-2,-28,0,-3,0,14,102,-15
-61,-3,-75,-2,-29,0,-3,0,14,102,-14
-62,-2,-75,-1,-29,0,-3,0,15,103,-14
-62,-2,-75,-1,-29,0,-3,0,15,103,-14
-66,-1,-76,0,-29,0,-3,0,15,104,-12
-67,-1,-76,0,-28,0,-3,0,15,104,-12
-68,0,-76,0,-27,0,-3,0,14,102,-10
-69,0,-75,0,-26,0,-3,0,14,101,-9
-69,0,-73,0,-25,0,-1,0,14,102,-9
-69,0,-70,1,-24,0,2,1,14,102,-9
-70,0,-64,2,-23,0,5,1,14,102,-9
-69,0,-50,5,-19,1,10,2,14,102,-10
-70,0,-3,8,-10,2,16,3,14,102,-12
-69,0,42,18,0,3,17,1,15,103,-13
-69,0,45,14,4,3,16,0,15,103,-13
-69,0,46,9,6,3,15,0,15,103,-14
-67,0,50,9,7,3,15,0,15,103,-15
-65,0,59,3,8,1,16,0,14,102,-16
-63,1,69,4,13,1,21,1,15,101,-16
-51,3,89,7,26,3,40,5,15,99,-16
-40,5,99,7,34,3,52,5,15,99,-17
-23,8,108,7,42,5,66,9,15,99,-18
0,11,115,7,48,6,78,9,15,99,-19
20,14,121,6,53,5,87,9,14,99,-20
32,14,127,5,55,4,93,8,14,98,-20
47,14,130,5,57,4,95,8,15,98,-20
64,12,131,3,57,1,95,3,15,97,-20
78,11,131,2,58,1,96,1,15,97,-20
99,10,131,0,59,0,95,0,16,98,-20
107,8,131,0,59,0,95,0,16,99,-20
107,8,131,0,59,0,95,0,16,99,-20
116,5,131,0,59,0,92,0,16,100,-21
118,3,132,0,59,0,91,0,16,100,-21
120,1,131,0,58,0,89,-1,16,101,-21
119,0,131,0,58,0,87,-1,15,101,-20
118,0,130,0,57,0,85,-1,15,101,-21
116,0,128,0,57,0,81,-1,14,101,-21
113,-1,128,0,56,0,75,-2,14,101,-21
112,-1,127,0,55,0,70,-2,14,100,-21
110,-1,126,0,54,0,67,-3,14,99,-21
108,-1,125,0,53,0,63,-3,14,98,-21
103,-1,124,0,51,0,55,-3,15,97,-21
99,-2,123,0,50,0,49,-3,15,97,-22
95,-2,119,-1,48,-1,43,-4,15,97,-22
90,-3,115,-2,46,-1,37,-4,15,98,-23
78,-4,103,-4,38,-2,28,-4,15,99,-24
72,-4,95,-4,34,-2,22,-4,15,99,-23
72,-4,95,-4,34,-2,22,-4,15,99,-23
61,-4,78,-6,28,-3,14,-3,14,100,-23
56,-4,70,-6,25,-2,11,-3,14,100,-23
56,-4,70,-6,25,-2,11,-3,14,100,-23
46,-4,57,-6,20,-2,7,-2,14,100,-22
36,-4,42,-5,16,-1,4,-1,13,100,-22
31,-4,35,-5,14,-1,2,-1,14,100,-21
27,-3,29,-5,12,-1,1,-1,14,100,-21
23,-3,25,-5,10,-1,0,-1,13,100,-20
20,-3,20,-4,9,-1,-2,-1,13,100,-20
17,-2,16,-3,7,-1,-2,0,13,100,-20
12,-2,8,-3,4,-1,-3,0,13,99,-19
12,-2,8,-3,4,-1,-3,0,13,99,-19
7,-2,2,-2,0,-1,-4,0,13,100,-19
5,-1,0,-2,-1,-1,-5,0,13,100,-18
3,-1,-4,-2,-3,-1,-5,0,13,100,-18
0,-2,-7,-2,-5,-1,-5,0,13,100,-17
-3,-2,-12,-2,-7,-1,-5,0,13,100,-17
-5,-2,-17,-3,-9,-1,-6,0,13,101,-17
-8,-2,-23,-3,-10,-1,-6,0,13,101,-17
-14,-2,-35,-4,-15,-1,-6,0,12,102,-17
-18,-2,-42,-4,-16,-1,-6,0,12,101,-16
-18,-2,-42,-4,-16,-1,-6,0,12,101,-16
-29,-3,-57,-5,-21,-1,-7,0,13,102,-16
-35,-4,-62,-5,-22,-1,-7,0,13,103,-16
-42,-4,-67,-5,-23,-1,-7,0,13,103,-16
-48,-4,-71,-5,-23,-1,-7,0,13,103,-16
-54,-5,-72,-3,-24,0,-7,0,13,103,-15
-60,-3,-75,-1,-23,0,-8,0,13,103,-13
-62,-2,-76,-1,-22,0,-7,0,13,103,-12
-64,-2,-75,-1,-21,0,-6,0,13,104,-11
-65,-1,-76,0,-19,0,-6,0,13,103,-10
-65,-1,-76,0,-19,0,-6,0,13,103,-10
-67,0,-76,0,-14,1,-5,0,12,102,-10
-67,0,-76,0,-12,1,-5,0,12,102,-11
-68,0,-76,0,-10,1,-6,0,12,102,-11
-68,0,-75,0,-8,1,-5,0,12,102,-12
-68,0,-75,0,-5,1,-5,0,12,101,-12
-68,0,-72,0,-3,1,-5,0,12,101,-12
-68,0,-68,0,-3,1,-5,0,12,101,-13
-69,0,-46,5,-2,0,-5,0,12,102,-14
-69,0,-28,8,-2,0,-5,0,12,102,-14
-71,0,-11,11,-1,0,-5,0,12,102,-14
-69,0,1,11,-1,0,-3,0,13,102,-15
-69,0,8,7,-1,0,-1,0,13,102,-15
-69,0,8,3,-2,0,1,1,13,102,-16
-68,0,15,2,-1,0,3,1,14,102,-17
-67,0,24,2,1,0,6,1,14,102,-17
-66,0,33,5,6,1,11,2,14,101,-18
-66,0,33,5,6,1,11,2,14,101,-18
-51,3,68,8,24,4,29,4,14,100,-19
-40,5,78,8,29,4,35,4,14,100,-18
0,11,100,8,40,4,42,3,15,99,-19
21,14,110,8,43,3,44,3,14,99,-19
21,14,110,8,43,3,44,3,14,99,-19
53,15,120,7,48,3,47,2,14,100,-21
68,13,121,4,49,1,49,1,14,100,-21
77,11,122,2,49,1,49,1,14,100,-21
84,9,124,1,51,1,51,1,14,100,-21
93,8,126,1,53,1,52,1,14,100,-22
97,5,127,1,55,1,53,1,14,101,-22
105,4,128,0,58,1,56,1,14,101,-22
110,3,130,0,57,0,58,1,14,101,-22
110,3,130,0,57,0,58,1,14,101,-22
122,4,132,0,61,0,65,2,13,100,-21
127,4,134,1,63,1,67,2,13,100,-21
132,3,135,0,66,1,73,2,12,100,-22
135,2,137,1,68,1,77,2,12,99,-22
139,1,139,0,71,1,82,2,12,99,-23
140,1,139,0,72,1,83,2,12,99,-23
140,1,140,0,72,0,84,1,13,99,-23
140,0,139,0,72,0,85,1,13,99,-23
139,0,139,0,73,0,87,0,13,100,-24
139,0,139,0,73,0,87,0,12,100,-24
138,0,138,0,74,0,86,0,12,99,-24
136,0,138,0,73,0,86,0,12,99,-23
131,-1,136,0,71,0,81,-1,13,97,-23
131,-1,136,0,71,0,81,-1,13,97,-23
123,-2,133,-1,68,-1,72,-2,13,96,-22
117,-3,132,-1,66,-1,65,-3,14,96,-22
113,-3,130,-1,64,-1,59,-3,14,96,-22
113,-3,130,-1,64,-1,59,-3,14,96,-22
105,-3,122,-2,59,-1,48,-4,14,96,-23
102,-3,117,-3,55,-2,44,-4,14,96,-24
86,-3,97,-5,40,-3,33,-3,14,99,-25
80,-4,89,-5,36,-3,30,-2,14,100,-26
73,-5,81,-6,33,-3,28,-2,14,101,-26
67,-5,74,-6,30,-3,26,-2,13,101,-26
58,-4,64,-5,27,-1,23,-1,13,102,-26
58,-4,64,-5,27,-1,23,-1,13,102,-26
52,-3,59,-3,25,-1,20,-1,12,102,-25
50,-2,56,-2,24,0,20,-1,12,102,-25
49,-1,55,-2,23,0,19,-1,12,102,-24
46,-1,52,-1,22,0,19,0,12,101,-23
45,-1,51,-1,22,0,18,0,12,101,-22
44,-1,50,-1,21,0,18,0,13,101,-21
44,0,49,0,21,0,17,0,13,100,-20
44,0,49,0,21,0,17,0,13,100,-20
43,0,49,0,21,0,18,0,14,100,-20
42,0,48,0,21,0,17,0,14,99,-20
41,0,47,0,21,0,18,0,14,99,-20
40,0,47,0,20,0,17,0,14,99,-21
39,0,46,0,20,0,17,0,14,99,-21
39,0,46,0,20,0,17,0,14,100,-23
39,0,46,0,20,0,17,0,14,100,-23
39,0,46,0,21,0,17,0,14,100,-23
39,0,46,0,20,0,18,0,14,100,-23
38,0,46,0,20,0,18,0,14,100,-23
38,0,46,0,19,0,17,0,14,100,-23
38,0,46,0,20,0,17,0,14,100,-24
38,0,46,0,20,0,17,0,14,100,-23
38,0,46,0,20,0,18,0,14,100,-23
38,0,46,0,20,0,18,0,14,100,-22
38,0,46,0,20,0,18,0,14,100,-22
38,0,45,0,20,0,18,0,14,100,-22
38,0,45,0,20,0,17,0,14,100,-22
36,0,45,0,20,0,18,0,14,99,-22
37,0,45,0,20,0,17,0,14,99,-22
37,0,44,0,20,0,18,0,15,100,-22
37,0,45,0,20,0,17,0,15,99,-23
37,0,45,0,20,0,17,0,15,99,-23
37,0,44,0,20,0,18,0,15,99,-24
36,0,45,0,20,0,18,0,14,99,-24
36,0,45,0,20,0,18,0,14,99,-25
37,0,45,0,20,0,18,0,14,99,-25
36,0,45,0,19,0,17,0,15,99,-25
36,0,44,0,20,0,18,0,15,99,-25
37,0,45,0,20,0,18,0,15,99,-25
36,0,45,0,20,0,17,0,15,99,-25
36,0,44,0,19,0,17,0,15,99,-25
36,0,45,0,20,0,17,0,15,99,-25
36,0,44,0,19,0,17,0,15,99,-24
36,0,45,0,20,0,17,0,15,99,-24
36,0,45,0,20,0,17,0,15,99,-24
36,0,45,0,20,0,17,0,15,99,-25
36,0,45,0,19,0,18,0,15,99,-25
36,0,45,0,20,0,18,0,15,99,-25
36,0,45,0,20,0,17,0,15,99,-25
35,0,44,0,20,0,18,0,15,99,-25
36,0,45,0,20,0,18,0,15,99,-25
35,0,44,0,20,0,17,0,16,99,-25
36,0,44,0,19,0,17,0,16,99,-25
36,0,44,0,19,0,18,0,15,99,-25
36,0,44,0,19,0,17,0,15,99,-25
36,0,44,0,19,0,17,0,15,99,-25
35,0,44,0,20,0,18,0,15,99,-25
35,0,44,0,19,0,17,0,15,99,-25
36,0,44,0,20,0,18,0,15,99,-24
36,0,43,0,19,0,17,0,15,99,-24
35,0,43,0,19,0,17,0,15,99,-25
35,0,44,0,19,0,17,0,15,99,-25
35,0,44,0,19,0,18,0,16,99,-25
35,0,44,0,19,0,18,0,16,99,-25
35,0,44,0,19,0,17,0,16,99,-25
35,0,44,0,19,0,18,0,16,99,-25
35,0,44,0,19,0,17,0,16,99,-25
35,0,44,0,19,0,17,0,16,99,-25
35,0,44,0,19,0,17,0,15,99,-25
35,0,44,0,19,0,17,0,15,99,-25
35,0,43,0,19,0,17,0,15,99,-25
35,0,43,0,19,0,17,0,15,99,-25
35,0,44,0,19,0,18,0,15,99,-25
35,0,44,0,19,0,18,0,15,99,-25
35,0,44,0,19,0,17,0,16,99,-25
35,0,44,0,19,0,17,0,16,99,-25
35,0,44,0,19,0,17,0,16,99,-25
35,0,43,0,19,0,16,0,16,99,-25
35,0,43,0,19,0,17,0,16,99,-25
35,0,43,0,19,0,17,0,16,99,-25
34,0,41,0,19,0,17,0,16,99,-25
34,0,40,0,19,0,17,0,16,99,-25
33,0,38,-1,18,0,17,0,15,99,-24
33,0,37,-1,18,0,17,0,15,99,-24
32,0,35,-1,18,0,16,0,15,99,-24
31,0,33,-1,17,0,16,0,15,100,-24
30,0,31,-1,16,0,15,0,15,101,-24
30,0,29,-1,15,0,14,0,15,102,-23
28,0,27,-1,15,0,12,0,15,103,-23
28,0,26,-1,14,0,11,-1,15,103,-23
26,0,25,-1,13,0,9,-1,15,102,-23
24,-1,22,-1,12,0,8,-1,14,102,-24
23,-1,20,-1,11,0,7,-1,14,101,-24
21,-1,18,-1,10,0,5,-1,14,101,-25
17,-1,15,-1,7,-1,2,-1,13,100,-28
15,-1,13,-1,5,-1,1,0,12,97,-33
13,-1,12,0,4,-1,0,0,12,95,-35
11,-1,11,0,4,0,0,0,11,93,-38
9,-1,8,0,2,0,-1,0,10,92,-40
9,-1,8,0,2,0,-1,0,10,92,-40
6,-1,4,-1,0,0,-2,0,9,92,-41
4,-1,2,-1,-1,0,-4,0,8,91,-42
4,-1,2,-1,-1,0,-4,0,8,91,-42
1,-1,1,0,-2,0,-4,0,7,93,-41
1,-1,1,0,-2,0,-4,0,7,93,-41
-1,-1,-1,0,-3,0,-5,0,6,96,-41
-3,-1,-1,0,-4,0,-5,0,6,95,-41
-4,-1,-2,0,-4,0,-6,0,6,95,-42
-5,-1,-3,0,-5,0,-6,0,6,94,-43
-6,-1,-3,0,-5,0,-6,0,5,94,-44
-6,0,-3,0,-6,0,-5,0,5,94,-46
-7,0,-3,0,-5,0,-6,0,5,92,-51
-7,0,-3,0,-5,0,-5,0,5,90,-53
-8,0,-3,0,-5,0,-6,0,4,86,-56
-7,0,-3,0,-5,0,-5,0,4,82,-63
-8,0,-3,0,-4,0,-6,0,5,78,-68
-8,0,-3,0,-4,0,-6,0,5,78,-68
-6,0,-2,0,-4,0,-5,0,5,71,-73
-6,0,-2,0,-4,0,-5,0,6,68,-74
-6,0,0,0,-4,0,-5,0,8,64,-73
-5,0,-1,0,-4,0,-5,0,9,65,-73
-5,0,0,0,-3,0,-5,0,9,67,-72
-4,0,0,0,-4,0,-5,0,9,70,-69
-5,0,0,0,-4,0,-5,0,9,72,-68
-5,0,0,0,-4,0,-5,0,9,72,-68
-4,0,-1,0,-4,0,-5,0,10,77,-65
-4,0,0,0,-3,0,-5,0,10,80,-64
-4,0,0,0,-4,0,-5,0,11,82,-62
-4,0,0,0,-4,0,-5,0,11,84,-61
-4,0,1,0,-3,0,-5,0,12,85,-60
-4,0,2,0,-3,0,-5,0,12,86,-59
-4,0,2,0,-3,0,-5,0,12,87,-57
-4,0,2,0,-3,0,-5,0,12,89,-55
-4,0,2,0,-3,0,-5,0,12,89,-55
-4,0,2,0,-3,0,-5,0,12,91,-51
-4,0,2,0,-3,0,-5,0,12,92,-49
-4,0,2,0,-3,0,-5,0,13,93,-47
-4,0,2,0,-3,0,-5,0,12,93,-45
-4,0,3,0,-3,0,-5,0,12,94,-43
-4,0,3,0,-3,0,-5,0,12,96,-41
-4,0,3,0,-3,0,-5,0,13,96,-39
-4,0,2,0,-3,0,-5,0,13,96,-38
-4,0,3,0,-3,0,-5,0,13,96,-35
-4,0,3,0,-3,0,-5,0,13,95,-34
-4,0,3,0,-3,0,-5,0,13,95,-34
-5,0,2,0,-3,0,-5,0,12,97,-34
4,0,2,0,-3,0,-5,0,12,98,-34
-4,0,3,0,-3,0,-5,0,13,98,-34
-5,0,2,0,-3,0,-5,0,12,97,-35
-5,0,2,0,-3,0,-5,0,12,96,-36
-4,0,3,0,-3,0,-5,0,12,95,-37
-4,0,2,0,-3,0,-5,0,11,95,-39
-5,0,2,0,-3,0,-5,0,11,95,-40
-5,0,2,0,-3,0,-5,0,11,94,-41
-5,0,2,0,-3,0,-5,0,11,94,-41
-5,0,2,0,-3,0,-5,0,12,93,-44
-5,0,2,0,-3,0,-5,0,12,91,-45
-5,0,2,0,-2,0,-5,0,12,88,-49
-6,0,2,0,-3,0,-5,0,13,88,-51
-6,0,2,0,-3,0,-5,0,13,88,-53
-6,0,2,0,-3,0,-5,0,13,87,-55
-5,0,2,0,-3,0,-5,0,13,86,-56
-6,0,2,0,-3,0,-5,0,13,84,-58
-6,0,2,0,-2,0,-5,0,13,84,-59
-6,0,2,0,-2,0,-5,0,13,83,-59
-5,0,2,0,-3,0,-5,0,13,83,-60
-6,0,2,0,-3,0,-5,0,13,83,-60
-5,0,2,0,-3,0,-5,0,13,83,-59
-5,0,2,0,-2,0,-4,0,13,83,-59
-4,0,3,0,-2,0,-5,0,13,83,-60
-4,0,3,0,-2,0,-4,0,13,83,-59
-3,0,3,0,-2,0,-4,0,13,83,-59
-3,0,3,0,-2,0,-4,0,13,84,-59
-3,0,3,0,-2,0,-4,0,13,84,-59
-4,0,3,0,-2,0,-5,0,13,86,-55
-3,0,3,0,-2,0,-5,0,13,87,-54
-3,0,4,0,-2,0,-4,0,13,88,-52
-3,0,4,0,-2,0,-5,0,12,89,-50
-4,0,4,0,-2,0,-4,0,12,90,-48
-3,0,4,0,-2,0,-4,0,12,91,-46
-4,0,4,0,-2,0,-5,0,11,93,-42
-4,0,4,0,-2,0,-4,0,10,94,-40
-4,0,4,0,-2,0,-4,0,10,95,-38
-4,0,4,0,-2,0,-4,0,9,96,-36
-4,0,4,0,-2,0,-4,0,9,96,-34
-4,0,4,0,-2,0,-5,0,9,97,-31
-4,0,4,0,-2,0,-4,0,9,98,-30
-4,0,4,0,-2,0,-4,0,9,98,-30
-4,0,4,0,-2,0,-4,0,9,99,-29
-5,0,4,0,-2,0,-4,0,9,99,-29
-4,0,4,0,-2,0,-5,0,9,98,-29
-4,0,4,0,-2,0,-5,0,9,98,-30
-4,0,4,0,-2,0,-4,0,9,97,-31
-4,0,4,0,-2,0,-4,0,9,96,-33
-4,0,4,0,-2,0,-5,0,9,95,-34
-4,0,4,0,-2,0,-4,0,10,92,-38
-4,0,3,0,-2,0,-5,0,10,90,-40
-4,0,4,0,-2,0,-4,0,11,88,-42
-5,0,4,0,-2,0,-5,0,11,86,-43
-4,0,4,0,-2,0,-4,0,11,83,-44
-5,0,4,0,-2,0,-4,0,12,81,-46
-4,0,3,0,-2,0,-4,0,12,81,-47
-5,0,4,0,-2,0,-5,0,13,81,-48
-5,0,4,0,-1,0,-5,0,14,82,-49
-4,0,3,0,-2,0,-4,0,14,82,-50
-5,0,3,0,-2,0,-5,0,16,83,-51
-5,0,4,0,-2,0,-4,0,18,85,-53
-5,0,4,0,-2,0,-4,0,19,86,-54
-5,0,3,0,-2,0,-4,0,20,87,-55
-6,0,4,0,-2,0,-4,0,20,88,-55
-5,0,4,0,-2,0,-4,0,21,89,-56
-6,0,4,0,-2,0,-4,0,22,89,-57
-6,0,4,0,-2,0,-4,0,22,89,-57
-5,0,3,0,-2,0,-4,0,24,90,-59
-6,0,3,0,-2,0,-5,0,24,90,-60
-6,0,3,0,-2,0,-5,0,24,90,-60
-5,0,4,0,-2,0,-5,0,24,91,-63
-6,0,4,0,-2,0,-4,0,24,92,-65
-6,0,4,0,-2,0,-5,0,25,93,-67
-6,0,4,0,-2,0,-4,0,25,93,-67
-5,0,4,0,-2,0,-4,0,25,94,-68
-5,0,4,0,-2,0,-4,0,25,94,-68
-5,0,4,0,-1,0,-4,0,24,92,-68
-5,0,4,0,-1,0,-4,0,24,92,-68
-4,0,4,0,-2,0,-3,0,23,91,-66
-4,0,4,0,-1,0,-4,0,21,90,-62
-4,0,4,0,-2,0,-4,0,19,89,-59
-4,0,4,0,-1,0,-3,0,18,87,-57
-3,0,5,0,-1,0,-3,0,16,85,-55
-3,0,5,0,-1,0,-3,0,12,83,-50
-2,0,5,0,0,0,-3,0,8,81,-46
-2,0,5,0,0,0,-3,0,8,81,-46
-3,0,5,0,0,0,-3,0,5,78,-42
-3,0,5,0,-1,0,-3,0,4,77,-40
-3,0,5,0,0,0,-3,0,2,76,-38
-3,0,5,0,0,0,-3,0,1,76,-37
-3,0,5,0,-1,0,-3,0,0,76,-35
-3,0,6,0,0,0,-3,0,0,77,-35
-4,0,6,0,0,0,-3,0,0,78,-35
-4,0,5,0,0,0,-3,0,0,80,-35
-4,0,6,0,-1,0,-2,0,0,83,-36
-4,0,6,0,-1,0,-2,0,0,83,-36
-4,0,5,0,0,0,-3,0,1,86,-38
-3,0,5,0,0,0,-3,0,2,88,-39
-4,0,5,0,-1,0,-2,0,3,89,-41
-4,0,5,0,0,0,-3,0,5,90,-43
-4,0,5,0,-1,0,-3,0,6,90,-45
-4,0,5,0,-1,0,-3,0,7,90,-46
-4,0,5,0,-1,0,-3,0,10,89,-49
-4,0,5,0,-1,0,-3,0,10,89,-49
-4,0,5,0,0,0,-3,0,13,89,-49
-4,0,4,0,-1,0,-3,0,15,89,-50
-4,0,4,0,-1,0,-3,0,15,89,-50
-5,0,5,0,-1,0,-3,0,21,89,-55
-5,0,4,0,-1,0,-3,0,23,89,-57
-5,0,4,0,-1,0,-3,0,28,88,-60
-5,0,4,0,-1,0,-3,0,30,88,-61
-5,0,4,0,-1,0,-3,0,32,88,-63
-5,0,4,0,-1,0,-3,0,33,89,-65
-5,0,4,0,-1,0,-3,0,34,90,-69
-5,0,4,0,-1,0,-3,0,34,90,-69
-5,0,4,0,0,0,-3,0,34,89,-69
-5,0,4,0,-1,0,-3,0,33,89,-67
-4,0,4,0,-1,0,-3,0,32,90,-66
5,0,4,0,-1,0,-2,0,29,91,-65
-4,0,4,0,-1,0,-3,0,26,91,-64
-4,0,5,0,0,0,-3,0,24,90,-62
-5,0,4,0,0,0,-2,0,22,89,-60
-5,0,5,0,-1,0,-2,0,17,86,-55
-5,0,4,0,-1,0,-2,0,15,86,-53
-5,0,4,0,-1,0,-2,0,15,86,-53
-4,0,4,0,0,0,-2,0,11,83,-49
